time,place,mag,type,geometry
1695830644081,"99 km SSW of Manuel Ávila Camacho (Ponte Duro), Mexico",4.6,earthquake,"{'type': 'Point', 'coordinates': [-94.0064, 15.0038, 42.367]}"
1695828873404,"Izu Islands, Japan region",4.5,earthquake,"{'type': 'Point', 'coordinates': [141.9233, 30.7805, 22.367]}"
1695812201807,"8 km NW of Takaka, New Zealand",4.2,earthquake,"{'type': 'Point', 'coordinates': [172.7407, -40.7934, 10]}"
1695808264943,"82 km ESE of Saint George, Alaska",4.6,earthquake,"{'type': 'Point', 'coordinates': [-168.2399, 56.4487, 5.57]}"
1695806731673,,4.3,earthquake,"{'type': 'Point', 'coordinates': [102.6616, 47.6122, 10]}"
1695806330454,"Alamagan region, Northern Mariana Islands",4.3,earthquake,"{'type': 'Point', 'coordinates': [144.673, 17.7918, 168.374]}"
1695805643771,"163 km N of Baukau, Timor Leste",4.3,earthquake,"{'type': 'Point', 'coordinates': [126.2391, -7.0145, 468.34]}"
1695803923023,"79 km N of Isangel, Vanuatu",4.6,earthquake,"{'type': 'Point', 'coordinates': [169.2845, -18.8247, 111.712]}"
1695793203161,"91 km E of Kokopo, Papua New Guinea",4.5,earthquake,"{'type': 'Point', 'coordinates': [153.0896, -4.4378, 10]}"
1695792755365,Kermadec Islands region,4.7,earthquake,"{'type': 'Point', 'coordinates': [-177.4822, -27.2829, 10.722]}"
1695783284855,"Izu Islands, Japan region",5.0,earthquake,"{'type': 'Point', 'coordinates': [141.8126, 31.4495, 15.011]}"
1695780868013,Alaska Peninsula,4.7,earthquake,"{'type': 'Point', 'coordinates': [-160.3996, 55.0119, 51.63]}"
1695772448765,south of the Fiji Islands,4.5,earthquake,"{'type': 'Point', 'coordinates': [-177.8004, -23.08, 300.055]}"
1695766901292,"45 km E of Namie, Japan",4.5,earthquake,"{'type': 'Point', 'coordinates': [141.5057, 37.5438, 64.645]}"
1695766690332,South Sandwich Islands region,4.5,earthquake,"{'type': 'Point', 'coordinates': [-25.154, -57.2157, 24.051]}"
1695766657115,"197 km NW of Tobelo, Indonesia",4.5,earthquake,"{'type': 'Point', 'coordinates': [126.9189, 3.1338, 52.826]}"
1695766654580,"120 km W of Copiapó, Chile",4.6,earthquake,"{'type': 'Point', 'coordinates': [-71.5478, -27.3673, 10]}"
1695758712890,"Pagan region, Northern Mariana Islands",4.6,earthquake,"{'type': 'Point', 'coordinates': [146.8134, 18.2522, 60.613]}"
1695758172792,"87 km WSW of Copiapó, Chile",4.7,earthquake,"{'type': 'Point', 'coordinates': [-71.188, -27.5561, 40.755]}"
1695756301861,"15 km WSW of Valdez, Ecuador",4.5,earthquake,"{'type': 'Point', 'coordinates': [-79.1001, 1.1721, 41.186]}"
1695750052282,"14 km SE of Vicente Guerrero, Mexico",4.8,earthquake,"{'type': 'Point', 'coordinates': [-94.6372, 17.3899, 142.198]}"
1695749106671,"41 km E of Tuapejat, Indonesia",4.4,earthquake,"{'type': 'Point', 'coordinates': [99.962, -2.0758, 35.694]}"
1695745911565,"114 km E of Port-Olry, Vanuatu",4.4,earthquake,"{'type': 'Point', 'coordinates': [168.1312, -14.9766, 10]}"
1695743653153,"4 km W of Polkowice, Poland",4.5,earthquake,"{'type': 'Point', 'coordinates': [16.0038, 51.501, 5]}"
1695738691331,south of the Fiji Islands,4.2,earthquake,"{'type': 'Point', 'coordinates': [-178.3342, -23.9423, 441.34]}"
1695737360470,"263 km N of Saipan, Northern Mariana Islands",4.3,earthquake,"{'type': 'Point', 'coordinates': [145.4979, 17.5784, 495.707]}"
1695737130891,south of the Fiji Islands,5.2,earthquake,"{'type': 'Point', 'coordinates': [-179.8079, -23.4315, 530.455]}"
1695719474135,"65 km E of La Tirana, Chile",4.7,earthquake,"{'type': 'Point', 'coordinates': [-69.0408, -20.2433, 94.613]}"
1695716280108,"67 km WSW of Vallenar, Chile",4.1,earthquake,"{'type': 'Point', 'coordinates': [-71.4165, -28.7581, 28.239]}"
1695715447548,Guam region,4.8,earthquake,"{'type': 'Point', 'coordinates': [145.0452, 13.1834, 45.79]}"
1695713807801,"8 km ENE of Union, Philippines",4.5,earthquake,"{'type': 'Point', 'coordinates': [126.1824, 9.7851, 74.375]}"
1695711205822,Pakistan,4.5,earthquake,"{'type': 'Point', 'coordinates': [73.8424, 34.9414, 10]}"
1695711030368,Solomon Islands,4.6,earthquake,"{'type': 'Point', 'coordinates': [161.5134, -10.3341, 87.597]}"
1695709298974,"off the coast of Michoacan, Mexico",5.4,earthquake,"{'type': 'Point', 'coordinates': [-104.3164, 15.0877, 10]}"
1695704613672,south of the Fiji Islands,4.2,earthquake,"{'type': 'Point', 'coordinates': [-179.9086, -24.1498, 507.505]}"
1695697829784,"24 km SE of Molina, Chile",4.3,earthquake,"{'type': 'Point', 'coordinates': [-71.1042, -35.2766, 100.006]}"
1695692383530,"Pulau-Pulau Talaud, Indonesia",5.9,earthquake,"{'type': 'Point', 'coordinates': [127.4879, 4.7369, 94]}"
1695692225150,"Hindu Kush region, Afghanistan",4.2,earthquake,"{'type': 'Point', 'coordinates': [70.4479, 36.1332, 138.859]}"
1695689196400,Virgin Islands,3.98,earthquake,"{'type': 'Point', 'coordinates': [-64.2965, 19.76, 22]}"
1695685162033,"10 km S of Ishinomaki, Japan",4.5,earthquake,"{'type': 'Point', 'coordinates': [141.3002, 38.3256, 81.058]}"
1695683072058,"26 km W of Yonakuni, Japan",4.3,earthquake,"{'type': 'Point', 'coordinates': [122.7399, 24.4831, 99.749]}"
1695681822693,South Sandwich Islands region,4.6,earthquake,"{'type': 'Point', 'coordinates': [-27.865, -60.248, 10]}"
1695666966796,"172 km SSE of Inarajan Village, Guam",4.4,earthquake,"{'type': 'Point', 'coordinates': [145.0593, 11.7469, 10]}"
1695660445385,,4.5,earthquake,"{'type': 'Point', 'coordinates': [-27.2421, 38.5081, 10]}"
1695660264265,"27 km S of São Mateus, Portugal",4.3,earthquake,"{'type': 'Point', 'coordinates': [-27.3065, 38.41, 10]}"
1695659807841,South Sandwich Islands region,4.6,earthquake,"{'type': 'Point', 'coordinates': [-27.4716, -60.1657, 82.09]}"
1695658871641,"44 km NNW of Atka, Alaska",3.9,earthquake,"{'type': 'Point', 'coordinates': [-174.46, 52.5599, 201.794]}"
1695657689165,southeast Indian Ridge,4.4,earthquake,"{'type': 'Point', 'coordinates': [112.9933, -50.304, 10]}"
1695656929189,,4.7,earthquake,"{'type': 'Point', 'coordinates': [130.0115, -6.928, 90.45]}"
1695652613625,,4.4,earthquake,"{'type': 'Point', 'coordinates': [68.6279, -5.214, 10]}"
1695648711857,"246 km SW of Tofino, Canada",4.1,earthquake,"{'type': 'Point', 'coordinates': [-128.4548, 47.7239, 10]}"
1695646884962,"Izu Islands, Japan region",4.4,earthquake,"{'type': 'Point', 'coordinates': [141.9882, 30.9252, 10]}"
1695643919531,,4.5,earthquake,"{'type': 'Point', 'coordinates': [129.7261, -6.7268, 171.147]}"
1695633560773,,4.2,earthquake,"{'type': 'Point', 'coordinates': [148.7556, -9.5839, 36.367]}"
1695625065899,"52 km S of Champerico, Guatemala",4.6,earthquake,"{'type': 'Point', 'coordinates': [-91.8928, 13.8217, 35]}"
1695621388727,"106 km W of Kuqa, China",4.4,earthquake,"{'type': 'Point', 'coordinates': [81.6635, 41.5672, 10]}"
1695619636756,"180 km SW of Point Hope, Alaska",4.0,earthquake,"{'type': 'Point', 'coordinates': [-170.277, 67.4325, 23.9]}"
1695619473059,"128 km W of Adak, Alaska",3.7,earthquake,"{'type': 'Point', 'coordinates': [-178.5016, 51.9437, 148.159]}"
1695619429782,"82 km WNW of San Antonio de los Cobres, Argentina",4.1,earthquake,"{'type': 'Point', 'coordinates': [-67.1051, -24.0254, 229.763]}"
1695619316357,south of the Fiji Islands,4.7,earthquake,"{'type': 'Point', 'coordinates': [-176.9815, -24.4708, 99.562]}"
1695618680690,"Kepulauan Babar, Indonesia",4.8,earthquake,"{'type': 'Point', 'coordinates': [129.1081, -7.1465, 176.9]}"
1695616549665,"71 km ENE of Mutsu, Japan",4.4,earthquake,"{'type': 'Point', 'coordinates': [142.0205, 41.5081, 62.762]}"
1695615140495,South Sandwich Islands region,4.9,earthquake,"{'type': 'Point', 'coordinates': [-28.4181, -55.9397, 156.072]}"
1695614875189,Bay of Bengal,4.4,earthquake,"{'type': 'Point', 'coordinates': [88.5323, 7.6256, 10]}"
1695614542305,"70 km S of Panguna, Papua New Guinea",4.3,earthquake,"{'type': 'Point', 'coordinates': [155.5213, -6.9529, 10]}"
1695614509581,"8 km ESE of Tubajon, Philippines",4.1,earthquake,"{'type': 'Point', 'coordinates': [125.6381, 10.3119, 101.562]}"
1695613079667,"near the south coast of western Honshu, Japan",4.4,earthquake,"{'type': 'Point', 'coordinates': [136.9349, 33.8074, 366.812]}"
1695609855621,"72 km ENE of Petropavlovsk-Kamchatsky, Russia",4.2,earthquake,"{'type': 'Point', 'coordinates': [159.6605, 53.2729, 74.128]}"
1695608739470,"92 km NNE of Cruz Bay, U.S. Virgin Islands",3.6,earthquake,"{'type': 'Point', 'coordinates': [-64.6046, 19.1476, 37]}"
1695606490826,,4.2,earthquake,"{'type': 'Point', 'coordinates': [22.6575, 38.1061, 10]}"
1695605334310,,4.6,earthquake,"{'type': 'Point', 'coordinates': [10.2439, -1.0916, 10]}"
1695602431129,"9 km WNW of Velma, Oklahoma",3.68,earthquake,"{'type': 'Point', 'coordinates': [-97.77266667, 34.48, 19.89]}"
1695599439710,,4.5,earthquake,"{'type': 'Point', 'coordinates': [173.6373, -14.4765, 611.429]}"
1695590698064,"61 km S of Pangai, Tonga",4.7,earthquake,"{'type': 'Point', 'coordinates': [-174.3133, -20.371, 40.362]}"
1695590397880,"36 km SSE of Boca de Yuma, Dominican Republic",3.69,earthquake,"{'type': 'Point', 'coordinates': [-68.4241, 18.0998, 76]}"
1695589303966,"146 km NW of Sabang, Indonesia",4.5,earthquake,"{'type': 'Point', 'coordinates': [94.5565, 6.9695, 10]}"
1695588207842,Fiji region,4.3,earthquake,"{'type': 'Point', 'coordinates': [-178.0214, -19.7156, 598.276]}"
1695579614853,"282 km W of Adak, Alaska",3.9,earthquake,"{'type': 'Point', 'coordinates': [179.3178, 51.5397, 70.983]}"
1695578311054,,4.5,earthquake,"{'type': 'Point', 'coordinates': [-177.4681, -20.0432, 527.293]}"
1695577143082,"80 km N of Pārūn, Afghanistan",4.3,earthquake,"{'type': 'Point', 'coordinates': [70.9396, 36.1424, 94.55]}"
1695573270133,"130 km NW of Sabang, Indonesia",4.8,earthquake,"{'type': 'Point', 'coordinates': [94.6408, 6.853, 10]}"
1695567697370,"Fox Islands, Aleutian Islands, Alaska",5.0,earthquake,"{'type': 'Point', 'coordinates': [-171.8369, 52.6072, 109.128]}"
1695565836773,"59 km SE of Hasaki, Japan",4.6,earthquake,"{'type': 'Point', 'coordinates': [141.3354, 35.3848, 33.073]}"
1695565315151,"11 km N of Nzega, Rwanda",4.5,earthquake,"{'type': 'Point', 'coordinates': [29.5403, -2.3793, 10]}"
1695555202048,"Kermadec Islands, New Zealand",4.0,earthquake,"{'type': 'Point', 'coordinates': [-178.0188, -30.7263, 26.48]}"
1695553315790,"249 km E of Levuka, Fiji",4.4,earthquake,"{'type': 'Point', 'coordinates': [-178.3268, -18.0782, 612.616]}"
1695551055320,"159 km WSW of Lata, Solomon Islands",4.3,earthquake,"{'type': 'Point', 'coordinates': [164.3741, -11.0379, 10]}"
1695548167348,"135 km E of Kokopo, Papua New Guinea",4.6,earthquake,"{'type': 'Point', 'coordinates': [153.487, -4.4087, 108.148]}"
1695547301091,"16 km S of Iztapa, Guatemala",4.2,earthquake,"{'type': 'Point', 'coordinates': [-90.6794, 13.7845, 90.465]}"
1695543226143,,4.5,earthquake,"{'type': 'Point', 'coordinates': [-178.8754, -17.4583, 534.162]}"
1695534940049,south of the Fiji Islands,4.4,earthquake,"{'type': 'Point', 'coordinates': [179.92, -25.3077, 475.539]}"
1695528007709,"3 km NE of Mart’q’opi, Georgia",4.0,earthquake,"{'type': 'Point', 'coordinates': [45.0495, 41.8114, 10]}"
1695522531163,"Izu Islands, Japan region",4.5,earthquake,"{'type': 'Point', 'coordinates': [141.9226, 31.0312, 10]}"
1695521548776,"118 km SSE of Ierápetra, Greece",4.4,earthquake,"{'type': 'Point', 'coordinates': [26.0951, 33.9848, 10]}"
1695521245788,"Izu Islands, Japan region",4.5,earthquake,"{'type': 'Point', 'coordinates': [141.8753, 31.0204, 10]}"
1695518854340,"Nias region, Indonesia",5.1,earthquake,"{'type': 'Point', 'coordinates': [96.907, 1.9017, 29.945]}"
1695516775249,"18 km NE of Fiambalá, Argentina",4.3,earthquake,"{'type': 'Point', 'coordinates': [-67.4662, -27.5768, 130.364]}"
1695512574807,"172 km E of Atka, Alaska",3.6,earthquake,"{'type': 'Point', 'coordinates': [-171.6833, 52.3489, 9.891]}"
1695508837336,"Masbate region, Philippines",4.4,earthquake,"{'type': 'Point', 'coordinates': [123.8192, 12.482, 10]}"
1695507691291,"6 km WSW of Batuan, Philippines",4.5,earthquake,"{'type': 'Point', 'coordinates': [123.7145, 12.3667, 10]}"
1695501494827,"37 km S of Sand Point, Alaska",3.8,earthquake,"{'type': 'Point', 'coordinates': [-160.413, 54.9985, 34.669]}"
1695500599849,"17 km SSW of Tharyarwady, Myanmar",4.4,earthquake,"{'type': 'Point', 'coordinates': [95.7323, 17.5005, 61.226]}"
1695500192677,"54 km W of Ollagüe, Chile",4.3,earthquake,"{'type': 'Point', 'coordinates': [-68.7681, -21.1479, 125.53]}"
1695500105491,south of the Fiji Islands,4.3,earthquake,"{'type': 'Point', 'coordinates': [179.5967, -22.8192, 552.397]}"
1695497385663,Fiji region,4.2,earthquake,"{'type': 'Point', 'coordinates': [-177.5476, -17.286, 646.684]}"
1695488495060,"7 km SSW of Neum, Bosnia and Herzegovina",4.4,earthquake,"{'type': 'Point', 'coordinates': [17.5852, 42.8566, 10]}"
1695487927494,"Lake Tanganyika region, Dem. Republic of the Congo-Tanzania",4.7,earthquake,"{'type': 'Point', 'coordinates': [29.8427, -5.2917, 10]}"
1695484281124,"275 km ESE of Tadine, New Caledonia",5.3,earthquake,"{'type': 'Point', 'coordinates': [170.4284, -22.2668, 10]}"
1695481275458,"6 km SSE of Asahi, Japan",4.4,earthquake,"{'type': 'Point', 'coordinates': [140.6819, 35.6608, 53.601]}"
1695479074421,Myanmar,4.8,earthquake,"{'type': 'Point', 'coordinates': [96.1004, 17.1447, 10]}"
1695475531367,Pacific-Antarctic Ridge,4.8,earthquake,"{'type': 'Point', 'coordinates': [-128.6438, -55.0891, 10]}"
1695467571314,Central Alaska,3.9,earthquake,"{'type': 'Point', 'coordinates': [-146.976, 64.4772, 11]}"
1695460204855,"11 km NNE of Lata, Solomon Islands",4.5,earthquake,"{'type': 'Point', 'coordinates': [165.8511, -10.6388, 187.562]}"
1695459195074,"Oaxaca, Mexico",4.2,earthquake,"{'type': 'Point', 'coordinates': [-94.8754, 16.6345, 83.413]}"
1695457341869,"18 km SW of Göksun, Turkey",4.5,earthquake,"{'type': 'Point', 'coordinates': [36.359, 37.8997, 6.835]}"
1695435614701,"144 km W of Tual, Indonesia",4.3,earthquake,"{'type': 'Point', 'coordinates': [131.466, -5.4375, 54.7]}"
1695435180086,,4.4,earthquake,"{'type': 'Point', 'coordinates': [-69.3112, -19.8032, 104.887]}"
1695434941318,Chile-Argentina border region,4.4,earthquake,"{'type': 'Point', 'coordinates': [-67.0968, -24.3306, 164.115]}"
1695433755032,"33 km ESE of Severo-Kuril’sk, Russia",4.5,earthquake,"{'type': 'Point', 'coordinates': [156.5533, 50.5456, 109.744]}"
1695432850765,"Pagan region, Northern Mariana Islands",4.5,earthquake,"{'type': 'Point', 'coordinates': [145.491, 18.7163, 10]}"
1695429461867,Mid-Indian Ridge,4.6,earthquake,"{'type': 'Point', 'coordinates': [70.4012, -25.7399, 10]}"
1695427313581,"86 km NNW of Sola, Vanuatu",4.2,earthquake,"{'type': 'Point', 'coordinates': [167.209, -13.1736, 211.983]}"
1695425972306,"96 km SW of Murghob, Tajikistan",4.3,earthquake,"{'type': 'Point', 'coordinates': [73.2678, 37.4957, 92.994]}"
1695425484932,"98 km NE of Mombetsu, Japan",4.0,earthquake,"{'type': 'Point', 'coordinates': [144.3001, 44.9282, 246.094]}"
1695425171192,southern East Pacific Rise,4.6,earthquake,"{'type': 'Point', 'coordinates': [-112.1955, -32.4596, 10]}"
1695422895172,"12 km S of Piedecuesta, Colombia",4.3,earthquake,"{'type': 'Point', 'coordinates': [-73.0584, 6.8762, 146.464]}"
1695420830796,"46 km SW of Neiafu, Tonga",4.8,earthquake,"{'type': 'Point', 'coordinates': [-174.3148, -18.9268, 132.048]}"
1695418183537,"133 km E of Hicks Bay, New Zealand",4.0,earthquake,"{'type': 'Point', 'coordinates': [179.7973, -37.4663, 10]}"
1695415621509,"61 km WSW of Challapata, Bolivia",4.4,earthquake,"{'type': 'Point', 'coordinates': [-67.2911, -19.1592, 211.786]}"
1695413987147,"33 km NE of Calama, Chile",4.5,earthquake,"{'type': 'Point', 'coordinates': [-68.6764, -22.264, 127.757]}"
1695413758090,"8 km NE of Hermleigh, Texas",3.9,earthquake,"{'type': 'Point', 'coordinates': [-100.689, 32.685, 6.774]}"
1695413190096,"185 km WSW of Adak, Alaska",3.8,earthquake,"{'type': 'Point', 'coordinates': [-179.1586, 51.33, 61.715]}"
1695411088110,"39 km SW of Turt, Mongolia",4.3,earthquake,"{'type': 'Point', 'coordinates': [100.26, 51.2518, 10.284]}"
1695410020573,"117 km WNW of Suttsu, Japan",4.1,earthquake,"{'type': 'Point', 'coordinates': [138.9871, 43.3373, 219.462]}"
1695401465318,Indian Ocean Triple Junction,4.4,earthquake,"{'type': 'Point', 'coordinates': [70.3146, -26.0081, 10]}"
1695401116150,Mid-Indian Ridge,4.6,earthquake,"{'type': 'Point', 'coordinates': [70.5481, -25.775, 10]}"
1695400682488,Mid-Indian Ridge,4.5,earthquake,"{'type': 'Point', 'coordinates': [70.7904, -25.9837, 10]}"
1695400614785,Mid-Indian Ridge,4.5,earthquake,"{'type': 'Point', 'coordinates': [70.6863, -25.9146, 10]}"
1695400395172,"Izu Islands, Japan region",5.0,earthquake,"{'type': 'Point', 'coordinates': [141.977, 30.9098, 10]}"
1695400293435,Mid-Indian Ridge,4.7,earthquake,"{'type': 'Point', 'coordinates': [70.6854, -25.9902, 10]}"
1695400041030,,4.4,earthquake,"{'type': 'Point', 'coordinates': [70.4729, -25.7861, 10]}"
1695399876341,,4.6,earthquake,"{'type': 'Point', 'coordinates': [70.4326, -25.794, 10]}"
1695399572469,"23 km NW of Port-Olry, Vanuatu",5.4,earthquake,"{'type': 'Point', 'coordinates': [166.9028, -14.9131, 39.211]}"
1695399246468,,4.4,earthquake,"{'type': 'Point', 'coordinates': [70.2988, -26.0023, 10]}"
1695399138561,Indian Ocean Triple Junction,4.5,earthquake,"{'type': 'Point', 'coordinates': [70.1025, -26.2568, 10]}"
1695394756325,,5.8,earthquake,"{'type': 'Point', 'coordinates': [129.7277, -7.0623, 147]}"
1695394039869,"56 km NE of Vallenar, Chile",4.3,earthquake,"{'type': 'Point', 'coordinates': [-70.3869, -28.1915, 79.849]}"
1695393552931,Indian Ocean Triple Junction,4.4,earthquake,"{'type': 'Point', 'coordinates': [69.9982, -26.2555, 10]}"
1695393118886,Mid-Indian Ridge,4.4,earthquake,"{'type': 'Point', 'coordinates': [70.2247, -25.5391, 10]}"
1695391266616,"76 km SE of Sola, Vanuatu",4.2,earthquake,"{'type': 'Point', 'coordinates': [168.0512, -14.3644, 10.236]}"
1695391026555,Ascension Island region,4.4,earthquake,"{'type': 'Point', 'coordinates': [-11.8253, -5.6913, 10]}"
1695390831403,"28 km SE of Jurm, Afghanistan",4.1,earthquake,"{'type': 'Point', 'coordinates': [71.0485, 36.6788, 215.493]}"
1695389349462,"eastern New Guinea region, Papua New Guinea",4.4,earthquake,"{'type': 'Point', 'coordinates': [147.3653, -5.6877, 154.173]}"
1695385320319,south of the Fiji Islands,4.3,earthquake,"{'type': 'Point', 'coordinates': [179.8458, -24.6432, 509.283]}"
1695383949075,Alaska Peninsula,4.1,earthquake,"{'type': 'Point', 'coordinates': [-160.4415, 55.0124, 52.953]}"
1695377695911,Central Peru,4.5,earthquake,"{'type': 'Point', 'coordinates': [-72.9364, -10.0452, 220.411]}"
1695374617642,,4.5,earthquake,"{'type': 'Point', 'coordinates': [-177.9303, -30.6051, 10]}"
1695373540410,"73 km N of Claveria, Philippines",4.5,earthquake,"{'type': 'Point', 'coordinates': [121.0265, 19.2687, 35.182]}"
1695373481626,Alaska Peninsula,5.0,earthquake,"{'type': 'Point', 'coordinates': [-160.4751, 54.9829, 44.236]}"
1695370857308,,4.9,earthquake,"{'type': 'Point', 'coordinates': [-179.8726, -25.2738, 451.426]}"
1695369391378,"53 km WNW of Ollagüe, Chile",4.2,earthquake,"{'type': 'Point', 'coordinates': [-68.758, -21.1241, 110.934]}"
1695367400294,"Izu Islands, Japan region",4.5,earthquake,"{'type': 'Point', 'coordinates': [141.9318, 30.9175, 10]}"
1695364464133,"201 km SE of Chignik, Alaska",3.7,earthquake,"{'type': 'Point', 'coordinates': [-156.2803, 54.942, 24.4]}"
1695359235192,"67 km S of Corinto, Nicaragua",4.6,earthquake,"{'type': 'Point', 'coordinates': [-87.2216, 11.8775, 42.014]}"
1695352692961,"39 km SW of Sangay, Philippines",4.4,earthquake,"{'type': 'Point', 'coordinates': [123.7635, 6.2175, 582.801]}"
1695349305206,"33 km SSE of Jurm, Afghanistan",4.4,earthquake,"{'type': 'Point', 'coordinates': [70.9933, 36.5938, 204.783]}"
1695349095594,"32 km NW of Labuan Bajo, Indonesia",4.3,earthquake,"{'type': 'Point', 'coordinates': [119.6581, -8.3109, 192.096]}"
1695348715757,"30 km E of Honoria, Peru",4.9,earthquake,"{'type': 'Point', 'coordinates': [-74.431, -8.7467, 137.536]}"
1695345102207,"51 km NNW of Rabaul, Papua New Guinea",5.1,earthquake,"{'type': 'Point', 'coordinates': [151.9866, -3.7656, 10]}"
1695343611408,,4.7,earthquake,"{'type': 'Point', 'coordinates': [142.0367, 31.0567, 10]}"
1695343548659,"48 km S of Trà My, Vietnam",4.6,earthquake,"{'type': 'Point', 'coordinates': [108.2093, 14.9036, 10]}"
1695342671911,Jamaica region,4.4,earthquake,"{'type': 'Point', 'coordinates': [-76.6593, 18.1407, 10]}"
1695341729216,,4.2,earthquake,"{'type': 'Point', 'coordinates': [-74.3669, -8.1544, 143.373]}"
1695341152831,"52 km N of Rabaul, Papua New Guinea",4.6,earthquake,"{'type': 'Point', 'coordinates': [152.0903, -3.7342, 10]}"
1695340969773,"Izu Islands, Japan region",4.4,earthquake,"{'type': 'Point', 'coordinates': [141.8024, 30.9355, 10]}"
1695338984482,"Izu Islands, Japan region",4.4,earthquake,"{'type': 'Point', 'coordinates': [142.0026, 30.9399, 10]}"
1695336559936,"129 km ESE of Ollagüe, Chile",4.3,earthquake,"{'type': 'Point', 'coordinates': [-67.1818, -21.8228, 193.532]}"
1695336100217,eastern Greenland,4.7,earthquake,"{'type': 'Point', 'coordinates': [-18.6266, 79.5583, 10]}"
1695332396758,"Izu Islands, Japan region",4.3,earthquake,"{'type': 'Point', 'coordinates': [142.244, 31.1302, 10]}"
1695331332554,"Izu Islands, Japan region",5.7,earthquake,"{'type': 'Point', 'coordinates': [141.808, 30.9538, 12.792]}"
1695330708985,Vanuatu,6.1,earthquake,"{'type': 'Point', 'coordinates': [167.2008, -14.0146, 185]}"
1695329767898,"Kermadec Islands, New Zealand",4.4,earthquake,"{'type': 'Point', 'coordinates': [-177.373, -29.9061, 32.976]}"
1695326292295,"31 km E of Meulaboh, Indonesia",4.0,earthquake,"{'type': 'Point', 'coordinates': [96.4125, 4.1581, 10.618]}"
1695324378593,,4.3,earthquake,"{'type': 'Point', 'coordinates': [146.6283, 18.571, 65.796]}"
1695323492049,south of the Kermadec Islands,4.1,earthquake,"{'type': 'Point', 'coordinates': [-178.4543, -32.0371, 36.644]}"
1695320602292,"88 km S of Baubau, Indonesia",4.6,earthquake,"{'type': 'Point', 'coordinates': [122.647, -6.2583, 10.45]}"
1695320017041,"182 km WSW of Bandar Lampung, Indonesia",4.4,earthquake,"{'type': 'Point', 'coordinates': [103.8363, -6.2557, 39.08]}"
1695314587424,"14 km WSW of Dompu, Indonesia",4.5,earthquake,"{'type': 'Point', 'coordinates': [118.3484, -8.5992, 133.246]}"
1695309632162,"Kermadec Islands, New Zealand",5.6,earthquake,"{'type': 'Point', 'coordinates': [-178.217, -30.6421, 40.104]}"
1695307388103,,4.0,earthquake,"{'type': 'Point', 'coordinates': [45.4465, 38.5549, 10]}"
1695305029168,"southwest of Sumatra, Indonesia",4.3,earthquake,"{'type': 'Point', 'coordinates': [101.2515, -6.2816, 10]}"
1695290964493,"107 km W of El Aguilar, Argentina",4.5,earthquake,"{'type': 'Point', 'coordinates': [-66.7283, -23.2426, 204.544]}"
1695289702893,,5.0,earthquake,"{'type': 'Point', 'coordinates': [144.6376, 13.7876, 148.416]}"
1695285778268,Banda Sea,4.2,earthquake,"{'type': 'Point', 'coordinates': [129.9705, -6.9281, 98.2]}"
1695284561150,"24 km NNW of Santa Monica, Philippines",4.5,earthquake,"{'type': 'Point', 'coordinates': [125.9164, 10.2018, 51.441]}"
1695283988494,"237 km NNW of Tobelo, Indonesia",4.4,earthquake,"{'type': 'Point', 'coordinates': [126.9641, 3.6016, 39.74]}"
1695278065819,"23 km W of Baghlān, Afghanistan",4.1,earthquake,"{'type': 'Point', 'coordinates': [68.4533, 36.1509, 116.624]}"
1695273254462,,4.4,earthquake,"{'type': 'Point', 'coordinates': [-115.5112, -24.2033, 10]}"
1695270605890,"126 km NNE of Vieques, Puerto Rico",3.74,earthquake,"{'type': 'Point', 'coordinates': [-65.5145, 19.5241, 90]}"
1695269225613,"75 km ESE of Teluk Dalam, Indonesia",4.6,earthquake,"{'type': 'Point', 'coordinates': [98.4256, 0.2972, 29.383]}"
1695268957904,"13 km W of Dogonbadan, Iran",4.4,earthquake,"{'type': 'Point', 'coordinates': [50.6539, 30.368, 18.354]}"
1695266372045,"200 km SSW of Houma, Tonga",4.6,earthquake,"{'type': 'Point', 'coordinates': [-176.1008, -22.8195, 10]}"
1695258838642,,5.5,earthquake,"{'type': 'Point', 'coordinates': [-160.3438, 54.8989, 9]}"
1695258837892,"50 km SSE of Sand Point, Alaska",5.4,earthquake,"{'type': 'Point', 'coordinates': [-160.3242, 54.893, 38]}"
1695258602280,"15 km WNW of Port-Olry, Vanuatu",4.7,earthquake,"{'type': 'Point', 'coordinates': [166.9467, -14.9703, 113.719]}"
1695252315562,"219 km NNW of Tobelo, Indonesia",4.5,earthquake,"{'type': 'Point', 'coordinates': [126.9488, 3.4038, 35]}"
1695249493838,,4.1,earthquake,"{'type': 'Point', 'coordinates': [-71.229, -27.2939, 18.037]}"
1695248252550,"221 km NW of Kuril’sk, Russia",4.6,earthquake,"{'type': 'Point', 'coordinates': [146.1959, 46.8392, 339.781]}"
1695243313255,central East Pacific Rise,4.4,earthquake,"{'type': 'Point', 'coordinates': [-108.2678, -8.8837, 10]}"
1695240303490,"100 km SSW of Labuan, Indonesia",4.4,earthquake,"{'type': 'Point', 'coordinates': [105.3467, -7.1455, 35]}"
1695238259724,South Sandwich Islands region,4.3,earthquake,"{'type': 'Point', 'coordinates': [-28.8563, -55.4033, 35]}"
1695237752866,,5.7,earthquake,"{'type': 'Point', 'coordinates': [35.2016, -44.8936, 10]}"
1695232845294,"32 km NNE of Ransiki, Indonesia",4.2,earthquake,"{'type': 'Point', 'coordinates': [134.3237, -1.2539, 29.71]}"
